@contest "2021 Hubei Provincial Collegiate Programming Contest --- Final Round"
@contlen 300
@problems 11
@teams 104
@submissions 1176
@t 60, 0, 1, 华中科技大学-壹一壹一壹一壹一
@t 61, 0, 1, 武汉大学-敦煌名画珈
@t 62, 0, 1, 华中师范大学-免疫免疫免疫免疫
@t 63, 0, 1, 浙江工业大学-我常数还蛮大的
@t 64, 0, 1, 华南理工大学-Go go = new Sky(ground);
@t 65, 0, 1, 武汉理工大学-线性同鱼
@t 66, 0, 1, 中国地质大学（武汉）-本队蓝桥杯人均五分
@t 67, 0, 1, 华中师范大学-锅锅锅
@t 68, 0, 1, 三峡大学-三大队一组
@t 69, 0, 1, 南京信息工程大学-小小甜心
@t 70, 0, 1, 武汉大学-两面包夹芝士
@t 71, 0, 1, 三峡大学-果断就会白给
@t 72, 0, 1, 湖北第二师范学院-未来可妻
@t 73, 0, 1, 湖北经济学院-代码都队
@t 74, 0, 1, 武汉理工大学-御坂御坂网络
@t 75, 0, 1, 武汉大学-待命名
@t 76, 0, 1, 浙江中医药大学-又双叒一个滑铲
@t 77, 0, 1, 江西师范大学-暴力美学
@t 78, 0, 1, 湖北经济学院-汤逊湖畔
@t 79, 0, 1, 武汉科技大学-旅游顺便来打铁
@t 80, 0, 1, 华南理工大学-lld
@t 81, 0, 1, 武汉科技大学-金门大桥
@t 82, 0, 1, 中南民族大学-队友偷吃了我的午餐
@t 83, 0, 1, 浙江工业大学-一个梦想两个梦想三个梦想
@t 84, 0, 1, 华中农业大学-差不多得了.jpg
@t 85, 0, 1, 武汉科技大学-憨包王
@t 86, 0, 1, 宜春学院-Rain
@t 87, 0, 1, 湖南师范大学-ウロング・アンセル悪魔
@t 88, 0, 1, 长春工业大学-随心而止
@t 89, 0, 1, 广西外国语学院-这题可以二分吗
@t 90, 0, 1, 华中科技大学-华中科技大学_没有网线(HUST_WIRELESS)
@t 91, 0, 1, 江西师范大学-去北京泡脚
@t 92, 0, 1, 南通大学-扬帆社
@t 93, 0, 1, 长沙学院-T罗奥特曼
@t 94, 0, 1, 武汉大学-诚招队友QAQ
@t 95, 0, 1, 华中科技大学-路人阿萨姆的ACMer运输车
@t 96, 0, 1, 惠州学院-绽华之刻
@t 97, 0, 1, 西北大学-莽的一批
@t 98, 0, 1, 武汉大学-IsolationForest
@t 99, 0, 1, 中南民族大学-我们队里有小代，是谁我不说
@t 100, 0, 1, 阜阳师范大学-没时间想队名了就这个吧
@t 101, 0, 1, 武汉科技大学-面包芝士面包
@t 102, 0, 1, 武昌首义学院-wrong answer test 1
@t 103, 0, 1, 武汉理工大学-三呆一队
@s 62,F,1,7,OK
@s 38,F,1,42,RJ
@s 51,F,1,60,OK
@s 61,A,1,60,OK
@s 33,F,1,83,RJ
@s 41,F,1,132,OK
@s 14,F,1,139,OK
@s 55,F,1,219,OK
@s 59,F,1,241,OK
@s 18,F,1,271,OK
@s 64,F,1,303,OK
@s 34,A,1,312,OK
@s 76,F,1,334,RJ
@s 63,F,1,334,OK
@s 57,F,1,345,OK
@s 80,F,1,353,OK
@s 34,F,1,365,OK
@s 42,F,1,367,RJ
@s 38,F,2,374,OK
@s 20,A,1,381,OK
@s 79,F,1,402,OK
@s 47,F,1,437,OK
@s 5,F,1,455,OK
@s 6,F,1,460,OK
@s 21,K,1,508,RJ
@s 43,F,1,512,RJ
@s 9,F,1,546,RJ
@s 11,F,1,578,OK
@s 92,F,1,583,OK
@s 0,A,1,596,RJ
@s 33,F,2,609,OK
@s 16,F,1,642,RJ
@s 74,F,1,666,RJ
@s 60,A,1,684,OK
@s 91,H,1,684,RJ
@s 91,F,1,695,OK
@s 50,F,1,699,OK
@s 42,F,2,700,RJ
@s 16,F,2,741,RJ
@s 102,F,1,757,RJ
@s 81,F,1,767,OK
@s 74,F,2,815,OK
@s 102,F,2,826,RJ
@s 39,F,1,835,RJ
@s 34,D,1,863,RJ
@s 102,F,3,864,OK
@s 70,F,1,870,OK
@s 28,A,1,880,OK
@s 34,D,2,914,OK
@s 39,F,2,921,OK
@s 17,F,1,945,RJ
@s 101,A,1,1003,RJ
@s 68,A,1,1052,RJ
@s 95,A,1,1102,RJ
@s 17,F,2,1112,OK
@s 65,F,1,1113,OK
@s 101,A,2,1116,RJ
@s 53,F,1,1130,RJ
@s 95,A,2,1143,OK
@s 25,F,1,1182,RJ
@s 20,F,1,1183,RJ
@s 19,A,1,1211,OK
@s 20,F,2,1212,OK
@s 84,F,1,1219,RJ
@s 16,F,3,1252,OK
@s 9,F,2,1270,OK
@s 40,F,1,1282,OK
@s 12,F,1,1309,OK
@s 36,F,1,1329,OK
@s 29,F,1,1354,RJ
@s 4,F,1,1366,OK
@s 51,K,1,1453,RJ
@s 89,F,1,1466,RJ
@s 35,A,1,1487,RJ
@s 15,F,1,1496,OK
@s 58,F,1,1508,RJ
@s 7,A,1,1530,OK
@s 76,F,2,1607,RJ
@s 22,F,1,1607,RJ
@s 78,F,1,1639,RJ
@s 58,F,2,1662,RJ
@s 34,I,1,1672,OK
@s 77,F,1,1675,RJ
@s 57,A,1,1694,RJ
@s 51,K,2,1731,RJ
@s 48,A,1,1758,OK
@s 98,F,1,1765,OK
@s 101,A,3,1770,RJ
@s 60,F,1,1791,OK
@s 12,A,1,1807,RJ
@s 29,F,2,1817,RJ
@s 1,F,1,1840,OK
@s 28,F,1,1850,OK
@s 30,F,1,1881,OK
@s 45,F,1,1887,RJ
@s 93,F,1,1917,OK
@s 91,H,2,1930,RJ
@s 12,A,2,1948,RJ
@s 95,F,1,1968,RJ
@s 7,F,1,1979,RJ
@s 76,F,3,1985,OK
@s 72,F,1,2046,RJ
@s 7,F,2,2063,RJ
@s 22,F,2,2095,RJ
@s 74,D,1,2097,RJ
@s 84,F,2,2102,OK
@s 66,F,1,2105,OK
@s 59,A,1,2129,RJ
@s 99,F,1,2134,RJ
@s 87,F,1,2139,OK
@s 77,F,2,2177,OK
@s 97,F,1,2203,OK
@s 19,F,1,2207,RJ
@s 34,H,1,2217,RJ
@s 69,F,1,2235,OK
@s 81,A,1,2315,OK
@s 35,F,1,2337,RJ
@s 0,A,2,2368,OK
@s 57,A,2,2373,OK
@s 24,A,1,2402,RJ
@s 34,H,2,2409,RJ
@s 83,F,1,2414,OK
@s 94,F,1,2428,RJ
@s 14,A,1,2450,OK
@s 90,F,1,2484,RJ
@s 19,F,2,2502,RJ
@s 94,F,2,2531,OK
@s 71,F,1,2549,RJ
@s 12,A,3,2593,RJ
@s 96,F,1,2614,RJ
@s 101,F,1,2617,OK
@s 25,F,2,2631,OK
@s 61,F,1,2645,RJ
@s 53,F,2,2657,OK
@s 4,B,1,2671,RJ
@s 47,A,1,2705,OK
@s 59,A,2,2739,RJ
@s 35,A,2,2766,RJ
@s 42,A,1,2802,OK
@s 22,F,3,2804,OK
@s 90,F,2,2811,RJ
@s 32,F,1,2814,RJ
@s 39,A,1,2877,OK
@s 73,F,1,2879,RJ
@s 49,A,1,2887,OK
@s 19,F,3,2902,RJ
@s 32,F,2,2917,RJ
@s 35,F,2,2946,OK
@s 89,F,2,2951,OK
@s 7,F,3,2976,OK
@s 95,F,2,2984,OK
@s 1,A,1,3043,OK
@s 50,I,1,3074,RJ
@s 2,F,1,3089,RJ
@s 103,F,1,3102,OK
@s 66,A,1,3116,RJ
@s 68,F,1,3148,RJ
@s 90,A,1,3164,OK
@s 48,F,1,3169,RJ
@s 96,A,1,3184,RJ
@s 66,A,2,3207,RJ
@s 99,F,2,3214,RJ
@s 40,A,1,3233,RJ
@s 27,F,1,3233,RJ
@s 2,F,2,3271,RJ
@s 64,A,1,3290,RJ
@s 96,A,2,3291,RJ
@s 61,F,2,3302,RJ
@s 100,F,1,3316,OK
@s 55,A,1,3340,RJ
@s 12,A,4,3354,OK
@s 40,A,2,3374,OK
@s 75,A,1,3394,RJ
@s 66,A,3,3400,RJ
@s 80,A,1,3400,OK
@s 51,K,3,3401,RJ
@s 50,I,2,3411,RJ
@s 35,A,3,3417,OK
@s 32,F,3,3455,OK
@s 24,A,2,3480,RJ
@s 64,A,2,3531,RJ
@s 76,A,1,3540,RJ
@s 55,A,2,3569,OK
@s 48,F,2,3575,OK
@s 17,A,1,3579,RJ
@s 18,A,1,3643,RJ
@s 66,A,4,3651,RJ
@s 59,A,3,3704,RJ
@s 76,A,2,3714,RJ
@s 23,F,1,3715,RJ
@s 96,F,2,3717,OK
@s 49,F,1,3747,RJ
@s 75,A,2,3786,RJ
@s 17,A,2,3842,RJ
@s 79,A,1,3842,RJ
@s 0,F,1,3870,OK
@s 85,F,1,3885,RJ
@s 34,H,3,3897,RJ
@s 91,A,1,3939,OK
@s 59,A,4,4010,OK
@s 2,F,3,4029,RJ
@s 54,A,1,4031,OK
@s 26,F,1,4039,OK
@s 22,A,1,4074,OK
@s 19,F,4,4083,RJ
@s 79,A,2,4095,RJ
@s 98,D,1,4144,RJ
@s 10,F,1,4162,RJ
@s 75,F,1,4175,RJ
@s 64,A,3,4178,OK
@s 2,F,4,4187,RJ
@s 27,F,2,4191,RJ
@s 19,F,5,4200,RJ
@s 68,A,2,4220,RJ
@s 30,A,1,4228,OK
@s 75,F,2,4265,OK
@s 36,A,1,4270,OK
@s 47,H,1,4279,RJ
@s 42,F,3,4283,RJ
@s 60,D,1,4295,OK
@s 50,I,3,4309,RJ
@s 95,I,1,4337,RJ
@s 88,F,1,4349,RJ
@s 52,F,1,4369,RJ
@s 41,A,1,4380,OK
@s 101,A,4,4390,OK
@s 13,F,1,4423,OK
@s 61,F,3,4468,OK
@s 102,A,1,4501,RJ
@s 87,A,1,4546,RJ
@s 52,F,2,4551,RJ
@s 90,I,1,4568,OK
@s 102,A,2,4593,RJ
@s 47,H,2,4600,RJ
@s 42,F,4,4684,OK
@s 76,A,3,4726,OK
@s 102,A,3,4743,RJ
@s 87,A,2,4776,RJ
@s 8,F,1,4820,RJ
@s 31,A,1,4885,RJ
@s 71,F,2,4887,RJ
@s 14,D,1,4890,OK
@s 11,H,1,4897,RJ
@s 33,A,1,4914,RJ
@s 69,A,1,4921,OK
@s 84,A,1,4924,RJ
@s 85,F,2,4925,RJ
@s 97,A,1,4946,RJ
@s 17,K,1,4951,RJ
@s 29,F,3,4989,RJ
@s 27,F,3,5008,RJ
@s 79,A,3,5011,RJ
@s 33,A,2,5038,RJ
@s 67,F,1,5083,OK
@s 15,A,1,5092,OK
@s 79,A,4,5117,RJ
@s 29,F,4,5119,RJ
@s 85,F,3,5193,RJ
@s 44,A,1,5210,RJ
@s 95,I,2,5226,RJ
@s 88,F,2,5226,OK
@s 102,A,4,5247,RJ
@s 39,J,1,5248,RJ
@s 21,A,1,5263,OK
@s 2,D,1,5290,RJ
@s 84,A,2,5298,OK
@s 102,A,5,5340,RJ
@s 27,F,4,5373,RJ
@s 68,F,2,5379,RJ
@s 87,A,3,5398,OK
@s 66,D,1,5432,OK
@s 92,A,1,5480,RJ
@s 1,D,1,5534,RJ
@s 4,A,1,5536,OK
@s 10,F,2,5547,OK
@s 91,D,1,5565,RJ
@s 90,F,3,5597,OK
@s 99,A,1,5625,RJ
@s 47,I,1,5633,OK
@s 49,F,2,5690,OK
@s 6,A,1,5713,RJ
@s 2,D,2,5729,RJ
@s 67,D,1,5732,RJ
@s 2,D,3,5770,OK
@s 91,D,2,5875,OK
@s 81,I,1,5907,RJ
@s 92,A,2,5913,RJ
@s 12,I,1,5924,RJ
@s 27,F,5,5931,RJ
@s 102,A,6,5938,RJ
@s 19,F,6,5953,OK
@s 74,A,1,5958,OK
@s 79,A,5,5970,OK
@s 102,A,7,5971,RJ
@s 85,F,4,5999,RJ
@s 1,D,2,6003,OK
@s 39,J,2,6040,RJ
@s 68,F,3,6041,RJ
@s 43,F,2,6059,RJ
@s 97,A,2,6059,RJ
@s 17,A,3,6087,RJ
@s 62,D,1,6111,OK
@s 47,D,1,6124,OK
@s 86,F,1,6130,RJ
@s 85,F,5,6156,RJ
@s 40,D,1,6184,RJ
@s 69,I,1,6200,OK
@s 98,D,2,6220,OK
@s 45,A,1,6235,OK
@s 37,F,1,6243,RJ
@s 102,A,8,6257,RJ
@s 43,F,3,6263,OK
@s 58,A,1,6263,OK
@s 85,F,6,6283,RJ
@s 89,A,1,6289,RJ
@s 82,F,1,6290,RJ
@s 83,A,1,6312,OK
@s 27,F,6,6340,RJ
@s 9,A,1,6344,RJ
@s 40,D,2,6379,RJ
@s 80,I,1,6393,OK
@s 81,I,2,6408,RJ
@s 26,A,1,6433,RJ
@s 33,A,3,6445,OK
@s 65,A,1,6459,RJ
@s 50,I,4,6470,RJ
@s 54,F,1,6470,RJ
@s 27,F,7,6511,RJ
@s 29,H,1,6535,RJ
@s 11,H,2,6562,RJ
@s 75,H,1,6615,RJ
@s 9,A,2,6616,RJ
@s 98,I,1,6628,RJ
@s 2,F,5,6669,OK
@s 37,F,2,6677,RJ
@s 101,I,1,6717,RJ
@s 71,F,3,6718,RJ
@s 70,I,1,6719,RJ
@s 28,D,1,6757,OK
@s 32,A,1,6760,RJ
@s 26,A,2,6768,OK
@s 99,A,2,6785,RJ
@s 11,H,3,6794,RJ
@s 65,A,2,6803,RJ
@s 96,A,3,6807,RJ
@s 63,A,1,6809,RJ
@s 89,A,2,6812,OK
@s 88,A,1,6821,RJ
@s 71,F,4,6824,RJ
@s 68,F,4,6846,OK
@s 25,A,1,6849,OK
@s 82,F,2,6853,RJ
@s 18,A,2,6866,OK
@s 78,F,2,6896,RJ
@s 70,I,2,6929,RJ
@s 31,F,1,6931,RJ
@s 67,D,2,6947,OK
@s 50,A,1,6949,RJ
@s 85,F,7,7021,RJ
@s 101,I,2,7036,RJ
@s 56,A,1,7044,RJ
@s 6,A,2,7056,RJ
@s 21,F,1,7061,RJ
@s 96,A,4,7073,RJ
@s 59,D,1,7082,RJ
@s 103,A,1,7116,OK
@s 53,A,1,7118,RJ
@s 102,A,9,7143,OK
@s 12,I,2,7197,RJ
@s 85,A,1,7255,RJ
@s 57,I,1,7268,RJ
@s 64,D,1,7274,OK
@s 27,F,8,7300,OK
@s 53,A,2,7323,RJ
@s 4,B,2,7369,RJ
@s 67,A,1,7435,OK
@s 7,I,1,7452,RJ
@s 99,F,3,7456,OK
@s 63,A,2,7471,OK
@s 99,A,3,7482,OK
@s 50,A,2,7485,RJ
@s 14,H,1,7492,RJ
@s 40,D,3,7494,RJ
@s 54,F,2,7497,RJ
@s 62,I,1,7581,RJ
@s 42,D,1,7611,OK
@s 32,A,2,7628,RJ
@s 65,A,3,7699,RJ
@s 31,F,2,7709,RJ
@s 60,I,1,7715,OK
@s 72,F,2,7716,RJ
@s 56,A,2,7718,RJ
@s 97,A,3,7718,RJ
@s 92,A,3,7807,OK
@s 9,A,3,7829,RJ
@s 97,A,4,7850,RJ
@s 14,H,2,7851,OK
@s 96,A,5,7888,OK
@s 95,D,1,7888,RJ
@s 87,D,1,7899,OK
@s 40,D,4,7900,RJ
@s 90,D,1,7903,OK
@s 71,A,1,7945,OK
@s 62,I,2,7951,RJ
@s 70,I,3,7962,OK
@s 4,A,2,7976,RJ
@s 37,F,3,7980,RJ
@s 58,F,3,7985,RJ
@s 4,B,3,7987,RJ
@s 45,F,2,7988,RJ
@s 71,F,5,8006,RJ
@s 95,D,2,8021,RJ
@s 30,I,1,8048,RJ
@s 72,F,3,8110,RJ
@s 82,A,1,8128,RJ
@s 85,F,8,8131,RJ
@s 77,A,1,8188,RJ
@s 51,A,1,8189,OK
@s 62,I,3,8224,OK
@s 53,A,3,8265,RJ
@s 96,D,1,8274,RJ
@s 77,A,2,8280,RJ
@s 68,A,3,8281,RJ
@s 19,D,1,8288,OK
@s 70,A,1,8299,RJ
@s 79,D,1,8301,RJ
@s 37,F,4,8303,RJ
@s 93,D,1,8316,RJ
@s 85,A,2,8354,OK
@s 40,I,1,8409,RJ
@s 68,A,4,8449,RJ
@s 70,A,2,8449,RJ
@s 28,H,1,8482,RJ
@s 3,F,1,8494,OK
@s 96,D,2,8539,OK
@s 77,A,3,8542,RJ
@s 30,I,2,8585,RJ
@s 48,D,1,8587,RJ
@s 43,A,1,8588,RJ
@s 40,I,2,8608,RJ
@s 27,A,1,8616,RJ
@s 23,F,2,8628,RJ
@s 44,F,1,8667,OK
@s 33,H,1,8709,RJ
@s 50,A,3,8776,RJ
@s 48,D,2,8792,RJ
@s 12,D,1,8815,RJ
@s 81,I,3,8817,RJ
@s 5,A,1,8830,RJ
@s 70,A,3,8835,RJ
@s 16,A,1,8848,RJ
@s 101,I,3,8852,RJ
@s 11,A,1,8869,OK
@s 31,F,3,8900,RJ
@s 94,D,1,8930,RJ
@s 45,F,3,8959,RJ
@s 14,I,1,8986,OK
@s 50,A,4,8996,OK
@s 56,A,3,9028,RJ
@s 94,D,2,9075,RJ
@s 28,H,2,9083,RJ
@s 54,I,1,9086,RJ
@s 46,A,1,9089,RJ
@s 43,A,2,9128,RJ
@s 100,I,1,9156,RJ
@s 20,D,1,9169,RJ
@s 28,H,3,9178,RJ
@s 77,A,4,9189,RJ
@s 33,I,1,9191,RJ
@s 31,F,4,9191,OK
@s 22,D,1,9240,RJ
@s 48,D,3,9260,RJ
@s 28,H,4,9288,RJ
@s 85,F,9,9330,RJ
@s 73,F,2,9344,RJ
@s 100,I,2,9362,RJ
@s 62,A,1,9392,RJ
@s 97,A,5,9403,RJ
@s 46,A,2,9405,RJ
@s 83,D,1,9441,RJ
@s 42,I,1,9442,OK
@s 22,D,2,9486,OK
@s 88,A,2,9514,OK
@s 93,D,2,9520,RJ
@s 85,F,10,9567,RJ
@s 50,I,5,9591,RJ
@s 103,I,1,9632,RJ
@s 95,D,3,9632,OK
@s 16,A,2,9639,RJ
@s 45,F,4,9639,RJ
@s 85,F,11,9647,RJ
@s 52,A,1,9648,RJ
@s 33,I,2,9649,OK
@s 30,I,3,9667,RJ
@s 69,D,1,9669,RJ
@s 72,F,4,9683,RJ
@s 52,A,2,9728,RJ
@s 73,F,3,9740,RJ
@s 4,D,1,9769,RJ
@s 45,F,5,9777,OK
@s 31,A,2,9796,OK
@s 62,A,2,9803,OK
@s 32,H,1,9808,RJ
@s 91,I,1,9812,RJ
@s 68,A,5,9814,OK
@s 95,I,3,9826,OK
@s 11,H,4,9831,RJ
@s 76,D,1,9846,RJ
@s 87,I,1,9856,RJ
@s 103,I,2,9888,RJ
@s 40,I,3,9890,OK
@s 55,D,1,9894,RJ
@s 49,D,1,9939,RJ
@s 52,A,3,9944,OK
@s 46,A,3,9960,RJ
@s 70,D,1,9977,OK
@s 65,A,4,9983,RJ
@s 2,A,1,9997,RJ
@s 63,H,1,9997,RJ
@s 54,F,3,10010,OK
@s 94,D,3,10011,RJ
@s 93,D,3,10030,OK
@s 51,H,1,10039,RJ
@s 41,I,1,10039,RJ
@s 53,A,4,10076,RJ
@s 98,I,2,10081,RJ
@s 9,A,4,10085,RJ
@s 65,A,5,10085,RJ
@s 7,B,1,10105,RJ
@s 32,A,3,10116,RJ
@s 23,F,3,10161,OK
@s 1,I,1,10164,RJ
@s 9,A,5,10190,OK
@s 89,I,1,10204,RJ
@s 71,F,6,10211,RJ
@s 59,D,2,10257,RJ
@s 87,I,2,10266,OK
@s 7,I,2,10329,RJ
@s 65,A,6,10330,RJ
@s 96,J,1,10351,RJ
@s 33,H,2,10391,RJ
@s 30,D,1,10398,RJ
@s 85,I,1,10427,RJ
@s 77,A,5,10429,RJ
@s 29,F,5,10435,RJ
@s 50,I,6,10444,RJ
@s 82,F,3,10467,RJ
@s 75,H,2,10469,RJ
@s 65,A,7,10482,RJ
@s 66,I,1,10489,RJ
@s 85,F,12,10494,RJ
@s 58,F,4,10495,OK
@s 6,A,3,10564,OK
@s 2,A,2,10629,RJ
@s 34,H,4,10638,OK
@s 82,A,2,10651,RJ
@s 91,I,2,10667,OK
@s 16,A,3,10687,RJ
@s 96,J,2,10707,RJ
@s 101,D,1,10739,RJ
@s 44,A,2,10762,RJ
@s 33,H,3,10781,RJ
@s 96,J,3,10789,RJ
@s 84,D,1,10809,RJ
@s 59,D,3,10813,OK
@s 1,I,2,10846,OK
@s 0,D,1,10852,RJ
@s 39,D,1,10857,RJ
@s 92,I,1,10860,RJ
@s 80,D,1,10864,OK
@s 76,I,1,10873,RJ
@s 97,A,6,10881,RJ
@s 34,E,1,10896,OK
@s 12,G,1,10904,RJ
@s 21,F,2,10938,OK
@s 29,F,6,10959,OK
@s 48,D,4,10960,OK
@s 78,F,3,10970,RJ
@s 67,I,1,10985,RJ
@s 76,I,2,11022,RJ
@s 0,D,2,11032,RJ
@s 69,D,2,11054,OK
@s 47,H,3,11064,RJ
@s 63,H,2,11072,RJ
@s 49,D,2,11073,RJ
@s 4,D,2,11074,RJ
@s 74,D,2,11106,RJ
@s 92,I,2,11130,RJ
@s 66,I,2,11137,RJ
@s 33,D,1,11156,OK
@s 8,F,2,11266,RJ
@s 97,A,7,11269,OK
@s 12,G,2,11308,RJ
@s 61,D,1,11324,OK
@s 35,D,1,11339,RJ
@s 85,I,2,11352,RJ
@s 50,I,7,11355,RJ
@s 73,F,4,11372,RJ
@s 20,H,1,11379,OK
@s 56,A,4,11400,RJ
@s 84,D,2,11403,RJ
@s 63,H,3,11420,RJ
@s 76,I,3,11435,RJ
@s 85,F,13,11446,RJ
@s 74,D,3,11451,RJ
@s 39,J,3,11458,RJ
@s 85,I,3,11463,RJ
@s 101,D,2,11470,RJ
@s 40,D,5,11480,OK
@s 9,J,1,11486,RJ
@s 77,A,6,11495,RJ
@s 17,A,4,11515,RJ
@s 85,I,4,11521,RJ
@s 8,F,3,11526,RJ
@s 39,J,4,11585,RJ
@s 66,A,5,11589,OK
@s 97,A,8,11619,RJ
@s 99,D,1,11640,RJ
@s 55,D,2,11662,OK
@s 44,D,1,11673,RJ
@s 39,J,5,11674,RJ
@s 37,A,1,11693,RJ
@s 85,I,5,11722,RJ
@s 7,I,3,11726,RJ
@s 74,D,4,11728,RJ
@s 36,D,1,11776,RJ
@s 37,A,2,11814,RJ
@s 92,I,3,11818,RJ
@s 71,F,7,11834,RJ
@s 56,A,5,11902,RJ
@s 85,I,6,11916,RJ
@s 0,D,3,11921,OK
@s 92,I,4,11923,RJ
@s 85,I,7,11938,RJ
@s 8,F,4,11941,RJ
@s 85,I,8,11948,RJ
@s 85,I,9,11983,RJ
@s 99,D,2,11983,RJ
@s 2,I,1,11986,RJ
@s 63,H,4,12035,RJ
@s 85,I,10,12073,RJ
@s 40,K,1,12097,RJ
@s 51,D,1,12104,RJ
@s 37,A,3,12112,RJ
@s 92,I,5,12117,OK
@s 81,I,4,12120,RJ
@s 44,D,2,12151,RJ
@s 5,D,1,12171,OK
@s 71,F,8,12187,RJ
@s 43,A,3,12200,RJ
@s 4,D,3,12211,OK
@s 30,I,4,12264,RJ
@s 10,A,1,12336,RJ
@s 33,H,4,12394,RJ
@s 27,A,2,12460,RJ
@s 13,A,1,12464,OK
@s 17,A,5,12485,RJ
@s 82,F,4,12497,OK
@s 71,F,9,12502,RJ
@s 37,F,5,12520,RJ
@s 50,I,8,12529,RJ
@s 0,H,1,12531,RJ
@s 92,D,1,12533,OK
@s 78,F,4,12566,OK
@s 16,A,4,12576,RJ
@s 84,D,3,12618,RJ
@s 45,D,1,12645,OK
@s 2,I,2,12662,RJ
@s 9,D,1,12705,RJ
@s 84,D,4,12745,RJ
@s 8,F,5,12746,RJ
@s 19,I,1,12793,RJ
@s 76,D,2,12801,RJ
@s 10,A,2,12801,RJ
@s 66,I,3,12852,RJ
@s 32,A,4,12860,RJ
@s 84,D,5,12890,RJ
@s 65,A,8,12914,RJ
@s 17,A,6,12921,RJ
@s 47,H,4,12936,OK
@s 50,I,9,12955,RJ
@s 29,A,1,12964,RJ
@s 16,A,5,12968,RJ
@s 80,J,1,12979,RJ
@s 2,A,3,13087,RJ
